OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES,LONGITUDE,LATITUDE,LABEL
Langey Crossing South / Connolly,mineral deposit,WA,"Aggregate - coarse, Sand - undifferentiated, Gravel",123.5679,-17.690200000000026,0
Lake Wells Trial Evaporation Ponds / AP,mineral deposit,WA,Potassium,122.93469999999999,-27.328799999999955,0
Lake Wells West-South Potash / AP,mineral deposit,WA,Potassium,122.9271,-27.272100000000012,0
Carnegie Potash,mineral deposit,WA,Potassium,123.0351,-26.29550000000004,0
Frome Rocks,mineral deposit,WA,Salt,123.64649999999999,-18.19639999999999,0
Fitzroy River Sand / Carthy,mineral deposit,WA,"Sand - undifferentiated, Gravel",123.64320000000001,-17.723700000000044,0
Fitzroy River Sand 1 / Holcim,Mine - Openpit,WA,Sand - undifferentiated,123.6319,-17.706299999999928,0
Koolan Group,mineral deposit,WA,"Alumina, Phosphorus, Unspecified/Unknown, Iron",123.7381,-16.13300000000002,0
Fraser Range - Garnet Ice,mineral deposit,WA,"Granite, Dimension stone",122.66919999999999,-32.0788,0
Lake Wells Central Potash / AP,mineral deposit,WA,Potassium,123.0045,-27.251100000000005,0
Fitzroy River Sand 2 / Holcim,Mine - Openpit,WA,Sand - undifferentiated,123.7299,-17.881000000000018,0
Condingup Quarry / Esperance Shire,mineral deposit,WA,Aggregate - undifferentiated,122.61820000000002,-33.60489999999998,0
Lake Wells North Potash / SLP,mineral deposit,WA,Potassium,123.20940000000002,-26.684200000000008,0
Mt Malcolm - Verde Austral,mineral deposit,WA,"Granite, Dimension stone",122.8402,-32.2172,0
Fraser Range Site 144 - Phills,mineral deposit,WA,"Granite, Dimension stone",122.9051,-31.975899999999978,0
Coglia Well and Coglia Well Extended,mineral deposit,WA,"Aluminium, Iron, Magnesium, Nickel, Cobalt, Platinum, Palladium",123.0453,-29.194800000000008,0
Lake Wells East Potash / AP,mineral deposit,WA,Potassium,123.23680000000002,-27.278099999999952,0
May River South Gravel,mineral deposit,WA,"Gravel, Bush rock",123.956,-17.390599999999996,0
May River Sand / Martin & Beacham,Mine - Openpit,WA,"Sand - undifferentiated, Gravel, Bush rock",123.9582,-17.2874,0
Alexander Rd Lot 296 Howick,mineral deposit,WA,Limestone,122.76880000000001,-33.83229999999998,0
Stallion,mineral deposit,WA,"Uranium oxide, Uranium",123.1665,-30.21059999999997,0
Lake Wells Potash / SLP,mineral deposit,WA,Potassium,123.415,-27.128699999999967,0
Lake Wells Neck Potash / SLP,mineral deposit,WA,"Potassium, Gypsum",123.34390000000002,-26.933199999999974,0
Fraser Range Site 125 - Gold Leaf Black 1,Deposit - Unspecified,WA,Dimension stone,123.1103,-32.05069999999997,0
Double 8 - Ponton,mineral deposit,WA,"Uranium oxide, Uranium",123.2545,-30.266800000000007,0
McLaren,mineral deposit,WA,"Unspecified/Unknown, Heavy minerals, Ilmenite, Rutile, Leucoxene, Zircon",123.1998,-32.18520000000001,0
Beaumont Limestone Borrow Pit 2,mineral deposit,WA,Limestone,123.19120000000001,-33.23940000000006,0
Highway Channel,mineral deposit,WA,"Uranium oxide, Uranium",123.42800000000001,-30.18290000000001,0
The Shelf,mineral deposit,WA,"Uranium oxide, Uranium",123.4758,-30.15869999999999,0
Gruyere Borrow Pit 1,mineral deposit,WA,Gravel,123.61939999999998,-28.053400000000025,0
Thatcher Soak / Marenica,mineral deposit,WA,"Uranium oxide, Uranium",123.581,-28.020100000000014,0
Lennard River / McCorry Brown,mineral deposit,WA,"Bush rock, Gravel",124.3636,-17.341899999999963,0
Beaumont Gypsum,mineral deposit,WA,Gypsum,123.3142,-33.246100000000006,0
Emperor South Pit 1,mineral deposit,WA,Uranium,123.57009999999998,-29.92130000000001,0
Emperor Pit 2,mineral deposit,WA,"Uranium oxide, Uranium",123.60070000000002,-29.895899999999983,0
Gruyere Borrow Pit 5,mineral deposit,WA,Gravel,123.7322,-28.1408,0
Gruyere Borrow Pit 2,mineral deposit,WA,Gravel,123.6986,-28.05680000000002,0
West Kimberley Beryl Centres only,mineral deposit,WA,Beryl - undifferentiated,124.4198,-16.90340000000001,0
Zanthus - Balladonia Lignite,Deposit - Unspecified,WA,"Coal - brown, Coal - undifferentiated",123.51289999999999,-31.884299999999964,0
Mulga Rock Group,mineral deposit,WA,"Uranium oxide, Uranium",123.6502,-29.93539999999998,0
Gruyere Borrow Pit 6,mineral deposit,WA,Gravel,123.75619999999999,-28.144999999999968,0
Gruyere Borrow Pit 4,mineral deposit,WA,Gravel,123.7627,-28.128500000000056,0
Hawkstone Creek 1,mineral deposit,WA,Garnet,124.59630000000001,-16.987099999999963,0
Hawkstone Creek Kyanite,mineral deposit,WA,"Kyanite, Corundum - undifferentiated, Topaz",124.57210000000002,-16.94830000000001,0
Ambassador South,mineral deposit,WA,Uranium,123.7912,-30.0158,0
Ambassador West,mineral deposit,WA,Uranium,123.78799999999998,-29.9996,0
Taylors Reward Wolfram,mineral deposit,WA,"Tungsten trioxide (wolframite), Tungsten",124.67600000000002,-16.974599999999995,0
King Sound West 1,mineral deposit,WA,Tin,124.6513,-16.955400000000058,0
Silent Valley West,mineral deposit,WA,Tin,124.6589,-16.87009999999999,0
Ambassador - Mulga Rock Sandstone-hosted Resources Group,mineral deposit,WA,"Uranium oxide, Uranium",123.8231,-29.98399999999998,0
Great Central Road Gravel 1,mineral deposit,WA,Gravel,124.0274,-27.760400000000015,0
Blina Trial Pit,mineral deposit,WA,Diamond - undifferentiated,124.7339,-17.52409999999997,0
Mt North Creek 1,mineral deposit,WA,"Gravel, Bush rock, Sand - undifferentiated",124.7562,-17.39160000000002,0
King Sound East,mineral deposit,WA,Tin,124.75540000000001,-16.97870000000002,0
King Sound Northeast,mineral deposit,WA,Tin,124.7111,-16.94739999999999,0
Cohen,mineral deposit,WA,"Iron, Magnetite",123.8768,-31.268100000000015,0
Great Central Road Gravel 4,mineral deposit,WA,Gravel,124.1588,-27.713700000000017,0
Calwynyardah Bentonite,mineral deposit,WA,"Bentonite, Unspecified/Unknown",124.78739999999999,-17.998899999999985,0
Ellendale 11,mineral deposit,WA,Diamond - undifferentiated,124.8411,-17.560000000000006,0
Lennard River M04/445,mineral deposit,WA,"Gravel, Sand - undifferentiated",124.85140000000001,-17.40240000000001,0
Walgidee Hills,mineral deposit,WA,Diamond - undifferentiated,124.8665,-18.30990000000001,0
L Channel Exploration Trench 1 2018,mineral deposit,WA,Diamond - undifferentiated,124.8953,-17.710799999999928,0
Ellendale 4 East,Mine - Openpit,WA,Diamond - undifferentiated,124.9241,-17.672300000000035,0
Ellendale 9 East (Central),mineral deposit,WA,Diamond - undifferentiated,124.8591,-17.56380000000002,0
Quarry Camp Prospect QC10,mineral deposit,WA,Dimension stone,124.93570000000001,-17.319299999999952,0
Kimberley Storm Granite,mineral deposit,WA,"Granite, Dimension stone",124.90429999999999,-17.23270000000001,0
Great Central Road Gravel 7,mineral deposit,WA,Gravel,124.3845,-27.342399999999998,0
Carpenter Gap 1,Mine - Openpit,WA,Dimension stone,125.037,-17.42989999999997,0
Quarry Camp Black Granite Quarry,Mine - Openpit,WA,Dimension stone,124.9938,-17.28950000000001,0
Kimberley Ice Quarry 1,mineral deposit,WA,"Granite, Dimension stone",124.964,-17.24809999999999,0
Fairfield 1 - W.Kimberley Black Granite,mineral deposit,WA,"Dimension stone, Dolerite",125.1637,-17.521299999999993,0
Kimberley Jade Test Pit,mineral deposit,WA,"Dimension stone, Unspecified/Unknown",125.1743,-17.094699999999914,0
Tropicana Borrow Pit 3,mineral deposit,WA,Gravel,124.5321,-29.27010000000003,0
Tropicana Borrow Pit 1,mineral deposit,WA,Gravel,124.53299999999999,-29.21929999999997,0
Oscar Range West / Holcim,mineral deposit,WA,"Limestone, Aggregate - undifferentiated",125.28129999999999,-17.913200000000007,0
Richenda (70),mineral deposit,WA,"Corundum - undifferentiated, Corundum - emery",125.3225,-17.414400000000054,0
Mt Broome (04),mineral deposit,WA,"Corundum - emery, Corundum - undifferentiated",125.263,-17.34100000000003,0
Great Central Road Gravel 8,mineral deposit,WA,Gravel,124.7906,-27.05429999999999,0
Great Central Road Gravel 9,mineral deposit,WA,Gravel,124.84199999999998,-27.02769999999998,0
Oscar Range / Holcim,Mine - Openpit,WA,"Limestone, Aggregate - undifferentiated",125.29829999999998,-17.918200000000038,0
Naretha / KGER,mineral deposit,WA,Limestone,124.8166,-30.99870000000004,0
Fitzroy Crossing North / Lorice-Loo,mineral deposit,WA,"Sand - undifferentiated, Gravel",125.5856,-18.191999999999968,0
South Plateau 2,mineral deposit,WA,Bauxite,125.7959,-14.806800000000036,0
Lone Dingo,mineral deposit,WA,Bauxite,125.7729,-14.597999999999978,0
Fitzroy South / KGQ,mineral deposit,WA,"Aggregate - undifferentiated, Granite",125.79079999999999,-18.406300000000016,0
Cape Bougainville West,mineral deposit,WA,Bauxite,126.05380000000001,-14.06149999999999,0
Cape Bougainville Group,mineral deposit,WA,"Alumina, Bauxite",126.0971,-13.960099999999999,0
Christmas Creek Sand,mineral deposit,WA,Sand - undifferentiated,125.9157,-18.891899999999985,0
Cadjebut Openpit,mineral deposit,WA,"Zinc, Lead",125.96380000000002,-18.71350000000002,0
Cape Bougainville East,mineral deposit,WA,Bauxite,126.16290000000001,-14.038799999999963,0
Kapok East,mineral deposit,WA,"Zinc, Lead",126.01380000000002,-18.743700000000057,0
Aries Central Trial Pit,mineral deposit,WA,Diamond - undifferentiated,126.12980000000002,-16.898999999999994,0
Berrangi Creek - Halls Creek / Holcim,Mine - Openpit,WA,"Aggregate - undifferentiated, Sand - construction, Gravel",126.82729999999998,-18.74449999999998,0
Lower Bulgurri,mineral deposit,WA,Diamond - undifferentiated,127.3072,-14.216700000000015,0
Cummins Range,mineral deposit,WA,"Phosphorus oxide, Dysprosium(III) oxide, Cerium, Praseodymium(III) oxide, Neodymium(III) oxide, Samarium, Europium(III) oxide, Terbium(III,IV) Oxide, Gadolinium, Holmium, Erbium, Thulium, Ytterbium, Lutetium, Thorium Oxide, Unspecified/Unknown, Rare earth oxides, Tantalum pentoxide, Uranium oxide, Yttrium oxide, Rare earth elements, Phosphate, Uranium, Thorium, Niobium, Tantalum, Zircon",127.16659999999999,-19.284900000000015,0
Seppelt 2 Test Pit,mineral deposit,WA,Diamond - undifferentiated,127.35790000000001,-14.478599999999991,0
Seppelt 1 Test Pit - Forrest River,mineral deposit,WA,Diamond - undifferentiated,127.38550000000001,-14.434900000000008,0
Pteropus 01,mineral deposit,WA,Diamond - undifferentiated,127.43,-14.628900000000018,0
Loongana Limestone,mineral deposit,WA,"Unspecified/Unknown, Limestone",127.0399,-30.939499999999967,0
Halls Creek North / Guerinoni,mineral deposit,WA,Sand - undifferentiated,127.686,-18.184800000000074,0
Brockman (Main) 1 REE,mineral deposit,WA,"Alumina, Unspecified/Unknown, Niobium pentoxide, Rare earth oxides, Tantalum pentoxide, Yttrium oxide, Zirconia, Rare earth elements, Tantalum, Niobium, Zirconium, Yttrium, Dysprosium, Gallium, Hafnium",127.7837,-18.320900000000034,0
CDS49894,mineral deposit,WA,Gravel,127.77770000000001,-18.247000000000025,0
CDS50021,mineral deposit,WA,Nickel,127.83160000000001,-17.75200000000003,0
Longtom - Target 1,mineral deposit,WA,Graphite,127.89500000000001,-17.652300000000047,0
Wahoo - Target 4,mineral deposit,WA,Graphite,127.9287,-17.59660000000002,0
Speewah Central,mineral deposit,WA,"Iron, Magnesia (magnesium oxide), Titanium dioxide, Vanadium pentoxide, Alumina, Vanadium, Titanium, Magnetite",127.94950000000001,-16.361400000000017,0
Barracuda - Target 5,mineral deposit,WA,Graphite,127.9526,-17.59680000000001,0
Speewah NNE (Ba),Deposit - Unspecified,WA,Barite,128.0269,-16.315000000000023,0
John Galt Main Zone REE,mineral deposit,WA,"Rare earth oxides, Rare earth elements",128.2251,-17.296100000000035,0
Sam South - Ridges,Mine - Openpit,WA,Iron,128.2584,-16.631,0
Pivot Hill Environmental Group,mineral deposit,WA,"Aggregate - undifferentiated, Basalt",128.2712,-15.606499999999995,0
Matsu,mineral deposit,WA,Iron,128.3357,-16.699199999999994,0
Peter - Ridges,Deposit - Unspecified,WA,Iron,128.2659,-16.63420000000002,0
Argyle Group,mineral deposit,WA,Diamond - undifferentiated,128.3861,-16.71500000000002,0
Savannah (M80/628) Environmental Group,mineral deposit,WA,Aggregate - undifferentiated,128.4113,-15.862899999999991,0
Mound Pit A,mineral deposit,WA,Prehnite,128.417,-18.1205,0
Lower Smoke Creek / Ord River,mineral deposit,WA,Diamond - undifferentiated,128.5452,-16.51630000000004,0
Weaner Creek - Molly Spring,mineral deposit,WA,"Gravel, Sand - undifferentiated, Aggregate - undifferentiated, Aggregate - marine, Basalt",128.4844,-15.824599999999979,0
Lake Mackay Potash,mineral deposit,WA,Potassium,128.433,-22.550200000000036,0
Bow River Main West,mineral deposit,WA,Diamond - undifferentiated,128.575,-16.639099999999967,0
Kununurra Gravel M80/572,mineral deposit,WA,"Gravel, Sand - undifferentiated",128.6126,-15.761899999999967,0
Kununurra - Valentine Creek,mineral deposit,WA,"Sand - undifferentiated, Gravel",128.6546,-15.72120000000001,0
Browns Range Borrow Pit 37A,mineral deposit,WA,Gravel,128.6454,-18.86489999999997,0
Browns Range Borrow Pit 35,mineral deposit,WA,Gravel,128.6338,-18.82450000000004,0
Lake Argyle Zebra Stone 1 / Snappy Gum Ridge,mineral deposit,WA,"Zebra rock, Ornamental stone",128.71650000000002,-16.3621,0
Kununurra 3 / Guerinoni,mineral deposit,WA,"Sand - undifferentiated, Aggregate - undifferentiated, Bush rock, Gravel",128.6904,-15.778800000000047,0
Kununurra / Guerinoni Group,mineral deposit,WA,"Aggregate - coarse, Aggregate - undifferentiated, Sand - undifferentiated, Gravel",128.7469,-15.750500000000043,0
Buttons Crossing  / Northover,mineral deposit,WA,Gravel,128.6949,-15.630100000000011,0
Kununurra 4 / Northover,mineral deposit,WA,"Sand - undifferentiated, Gravel, Limestone",128.7496,-15.416700000000022,0
Kununurra 3 / Northover,mineral deposit,WA,"Limestone, Gravel, Aggregate - undifferentiated, Sand - undifferentiated, Sandstone",128.7353,-15.39760000000001,0
Theseus - Lake Mackay,mineral deposit,WA,"Uranium oxide, Uranium",128.6514,-22.713099999999994,0
Kununurra 5 / JSW,mineral deposit,WA,"Gravel, Sand - undifferentiated",128.7898,-15.826299999999993,0
Kununurra / Calytrix,mineral deposit,WA,Gravel,128.7954,-15.653900000000002,0
Coyote Borrow Pit 1,mineral deposit,WA,Aggregate - undifferentiated,128.77680000000004,-19.89910000000004,0
Kununurra SE / Argyle,mineral deposit,WA,"Gravel, Sand - undifferentiated",128.8499,-15.833500000000004,0
Lake Hopkins E69/2814,mineral deposit,WA,Potassium,128.8085,-24.24360000000002,0
Lake Mackay South Potash,mineral deposit,WA,"Potassium, Magnesium",128.7865,-22.618399999999994,0
Black Hill,mineral deposit,WA,Iron,128.9074,-19.25260000000004,0
Dazzler,mineral deposit,WA,"Dysprosium(III) oxide, Rare earth elements, Rare earth oxides, Yttrium oxide",128.90800000000002,-18.974799999999966,0
Area 5,Deposit - Unspecified,WA,"Dysprosium(III) oxide, Rare earth oxides, Yttrium oxide, Rare earth elements, Yttrium, Dysprosium",128.9251,-18.902099999999898,0
Kununurra Zebra Stone 1,mineral deposit,WA,"Zebra rock, Ornamental stone",128.9671,-16.06999999999998,0
CYCLONE,deposit,SA,Heavy minerals,128.7335,-28.828300000000002,0
Zephyr,mineral deposit,WA,"Unspecified/Unknown, Heavy minerals, Leucoxene, Ilmenite, Zircon",128.7517,-28.771300000000057,0
Browns Range Borrow Pit,mineral deposit,WA,Gravel,128.9635,-18.8836,0
WINGELLINA,deposit,SA,"Nickel, Chrysoprase, Cobalt, Iron ore, Iron, Rare earth elements",128.938,-26.042400000000022,0
Cronulla Minerals Pty Ltd (69),mineral deposit,WA,Chrysoprase,128.9692,-26.064700000000038,0
PIPALYATJARA CREEK,deposit,SA,Calcite,129.1189,-26.177500000000013,0
MOUNT DAVIES NO.5,MINE,SA,"Chrysoprase, Agate",129.2445,-26.17419999999994,0
MOUNT DAVIES NO.4,MINE,SA,"Chrysoprase, Agate",129.1848,-26.0081,0
Lethbridge Bay,Operating mine,NT,"Zircon, Leucoxene, Rutile, Ilmenite",131.0032,-11.36160000000005,0
IRISH WELL,deposit,SA,Heavy minerals,131.1264,-29.912199999999956,0
Jasmine West,Operating mine,NT,Iron ore,131.8718,-13.573399999999971,0
BURDUNGA,DEPOSIT,SA,Coal - undifferentiated,132.0883,-30.102200000000007,0
SHERRIN,deposit,SA,Heavy minerals,132.0521,-29.675799999999963,0
TALLACOOTRA,deposit,SA,Coal - undifferentiated,132.1421,-31.093000000000025,0
ILUKA NO.2,DEPOSIT,SA,Calcite,132.1559,-30.901399999999995,0
TYPHOON,DEPOSIT,SA,Heavy minerals,132.2536,-30.93190000000004,0
ATACAMA,DEPOSIT,SA,Heavy minerals,132.2773,-30.790599999999994,0
COORABIE,MINE,SA,Gypsum,132.4245,-31.92369999999998,0
BARTON WEST,DEPOSIT,SA,Heavy minerals,132.3946,-30.339799999999975,0
FOWLERS BAY,MINE,SA,Gypsum,132.4677,-31.89139999999999,0
CHUNDIE SWAMPS,deposit,SA,Coal - undifferentiated,132.4953,-31.391699999999993,0
BARTON,DEPOSIT,SA,Heavy minerals,132.6789,-30.529299999999957,0
TRIPITAKA,DEPOSIT,SA,Heavy minerals,132.8047,-31.545100000000037,0
BARTON SITE EAST,DEPOSIT,SA,Unspecified/Unknown,132.7686,-30.59480000000002,0
BARTON SITE WEST,DEPOSIT,SA,Unspecified/Unknown,132.7378,-30.58620000000003,0
CHEETHAMS,MINE,SA,Salt,133.026,-32.03080000000003,0
WILKINSON LAKES,deposit,SA,Coal - undifferentiated,132.9903,-29.545699999999997,0
LAKE MACDONNELL,MINE,SA,"Gypsum, Salt",133.0826,-32.02669999999998,0
UTAH BORE,DEPOSIT,SA,Dolerite,133.4178,-26.567900000000026,0
MOUNT MYSTERY,MINE,SA,Hematite,133.6982,-26.972,0
WARRIOR,DEPOSIT,SA,"Uranium, Uranium oxide",134.0287,-30.606299999999965,0
LAKE STEVENSON,deposit,SA,Attapulgite,134.0087,-29.64040000000003,0
ETHEL WELL,DEPOSIT,SA,Limestone,134.0272,-27.665999999999954,0
WESTFIELD,DEPOSIT,SA,Coal - undifferentiated,134.0852,-28.2445,0
LAKE TOORNA,DEPOSIT,SA,Gypsum,134.2764,-32.983800000000016,0
PEGLERS,MINE,SA,Aluminium,134.2939,-30.240299999999998,0
MOUNT WILLOUGHBY,DEPOSIT,SA,Limestone,134.163,-27.973300000000012,0
BAIRD BAY,MINE,SA,"Sand - undifferentiated, Silica sand",134.3757,-33.174699999999966,0
LAKE PHILLIPSON,DEPOSIT,SA,Coal - undifferentiated,134.485,-29.445000000000018,0
Mud Tank,Operating mine,NT,"Vermiculite, Apatite, Zircon",134.2763,-23.011500000000034,0
CHADEE CURRA,MINE,SA,Gypsum,134.7973,-33.15199999999999,0
TOMNEY,DEPOSIT,SA,Kaolin,134.7186,-32.913999999999966,0
GREAT WHITE,DEPOSIT,SA,"Unspecified/Unknown, Kaolin, Halloysite",134.7393,-32.828599999999994,0
HAMMERHEAD,DEPOSIT,SA,"Unspecified/Unknown, Halloysite, Kaolin",134.752,-32.77370000000001,0
WILGENA HILL,DEPOSIT,SA,Iron,134.7194,-30.703900000000065,0
BULGUNNIA,deposit,SA,Iron,134.7097,-30.32350000000002,0
PERFECTION WELL,DEPOSIT,SA,Unspecified/Unknown,134.7031,-29.73160000000005,0
PENRHYN,DEPOSIT,SA,Coal - undifferentiated,134.6477,-29.3462,0
IMBITCHA,MINE,SA,Clay,134.655,-27.735899999999976,0
Gemtree,Operating mine,NT,"Garnet, Zircon",134.499,-23.020900000000086,0
PIG STY,deposit,SA,"Limestone, Dolomite",134.9062,-33.630099999999985,0
LAKE NEWLAND,MINE,SA,Salt,134.8613,-33.40549999999999,0
MANTA,DEPOSIT,SA,Kaolin,134.8069,-32.84790000000001,0
GIFFEN WELL,DEPOSIT,SA,Iron,134.7625,-30.30709999999995,0
WINTINNA,DEPOSIT,SA,Coal - undifferentiated,134.7471,-27.93509999999995,0
SOUTH LAKE,MINE,SA,Tin,134.9867,-30.885399999999997,0
HICKS HILL,DEPOSIT,SA,Iron,135.0303,-30.796700000000023,0
TCHARKULDU HILL,DEPOSIT,SA,Granite,135.1979,-32.8484,0
KESTREL,DEPOSIT,SA,Iron,135.1215,-29.99649999999998,0
BROTHERS ISLAND,MINE,SA,Phosphate,135.3738,-34.593799999999966,0
LAKE YANINEE,MINE,SA,"Salt, Gypsum",135.2462,-32.98799999999997,0
BUZZARD,DEPOSIT,SA,Iron,135.1527,-29.995700000000006,0
WINTINNA EAST,DEPOSIT,SA,Coal - undifferentiated,135.1423,-27.828399999999956,0
WOOLDRIDGE CREEK,MINE,SA,Celestite,135.1435,-27.309300000000054,0
LAKE WANGARY,DEPOSIT,SA,Sand - undifferentiated,135.4958,-34.530699999999996,0
LAKE GREENLY,MINE,SA,Gypsum,135.416,-34.36179999999996,0
ALLERTON HILLS,DEPOSIT,SA,Kaolin,135.3798,-34.1629,0
